date,endDate,incompleteResultLabel,resultId,device,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16.1,Q16.2,Q16.3,Q16.4,Q16.5,Q16.6,Q16.7,Q16.8,Q16.9,Q16.10,Q16.11,Q16.12,Q16.13,Q16.14,Q16.15,Q17.1,Q17.2,Q17.3,Q17.4,Q17.5,Q17.6,Q17.7,Q17.7.1,Q18,Q18.1.1,Q19,Q20,Q21,Q22,Q23,Q24,VAR00006,VAR00005,VAR00004,VAR00003,VAR00002,VAR00001,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q37,Q38,Q39,Q40,Q41,Q42,Q43,Q44,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q53,Q54,Q55,Q56,Q57.1,Q57.2,Q57.3,Q57.4,Q58,Q59,Q60,Q61,Q62,Q63,Q64.1,Q64.2,Q64.3,Q65,Q66,Q67,Q68,Q69,Q70,Q71,Q72.1,Q72.2,Q72.3,Q72.4,Q72.5,Q72.6,Q72.7,Q72.8,Q72.9,Q72.10,Q72.11,Q72.11.1,Q73.1,Q73.2,Q73.3,Q73.4,Q73.5,Q73.6,Q73.7,Q73.8,Q73.9,Q73.10,Q73.11,Q73.11.1,Q74,Q75,Q76.1,Q76.2,Q76.3,Q76.4,Q76.5,Q76.6,Q76.7,Q76.7.1,Q77,Q78,Q79.1,Q79.2,Q79.3,Q79.4,Q79.5,Q79.6,Q79.7,Q79.7.1,Q80,Q81,Q81.1.1,Q82,Q82.1.1,Q83,Q84,Q85,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q97.1.1,Q98,Q99,Q100.1,Q100.2,Q100.3,Q101,Q101.1.1,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112
2023-11-16T10:05:59Z,2023-11-16T10:18:46Z,False,46020107,aemtablet13,4207,5,1,Mejorado mucho,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,Sí,Sí,No,No,No,Sí,Sí,Sí,Sí,Sí,Sí,Selected,NA,NA,NA,NA,NA,NA,,Médicos de farmacias/genericos,,8,9,7,4,6,6,Muy satisfecho,Satisfecho,Satisfecho,Algo satisfecho,Satisfecho,Satisfecho,9,8,7,9,9,8,7,No,NA,,10,Al menos una vez al mes,No,NA,,8,3,No,NA,,8,8,7,No,NA,,5,Si,No,2,9,7,8,8,8,9,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,8,Nunca,Mucho,Mucho,Mucho,chamizal,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Transporte publico,,Inseguridad/Violencia,,Nada,No,,,Baja,La misma ciudadanía,6,8,5,8,No,No,No,No,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,25,18 a 29 anos,Empleado empresa privada,Universidad incompleta,Si,"$2,186.88 a $4,373.74",,"$8,747.49 a $10,934.35",,valle verde,No
2023-11-16T10:26:38Z,2023-11-16T10:37:21Z,False,46020108,aemtablet13,4207,5,1,Mejorado algo,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,Servicio medico privado/particulares,,10,10,9,5,10,5,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,8,9,9,7,10,10,7,No,NA,,5,No hubo apagones,No,NA,,9,2,No,NA,,6,5,1,No,NA,,1,No,NA,,6,9,8,5,4,7,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,1,5,Nunca,Mucho,Mucho,Mucho,parqe central,1,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Transporte publico,,Inseguridad/Violencia,,Nada,No,,,Muy alta,La misma ciudadanía,9,10,9,8,Sí,No,No,No,Terrenos baldios,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,67,60 anos o más,Cuenta propia/Autoempleador,Secundaria terminada,Si,NS/NC,1500,No percibe ingresos Familiares,igual,valle verde,No
2023-11-16T10:38:30Z,2023-11-16T10:49:52Z,False,46020109,aemtablet13,4207,5,1,Mejorado algo,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,Médicos de farmacias/genericos,,9,9,3,2,9,5,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,5,3,3,1,5,2,7,No,NA,,5,No hubo apagones,No,NA,,4,1,Si,No,4,1,1,1,No,NA,,1,Si,No,2,5,5,4,3,4,1,8,No cuenta con bibliotecas,No cuenta con centros comunitarios,3,4,Algunas veces,Algo,Algo,Poco,psrque vemtral,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Corrupcion,,Falta de valores,,Nada,No,,,Muy alta,La misma ciudadanía,7,5,1,4,Sí,Sí,Sí,No,Terrenos baldios,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,59,45 a 59 anos,Hogar,Secundaria terminada,No,NA,,"$2,186.88 a $4,373.74",,valle verde,No
2023-11-16T10:50:37Z,2023-11-16T10:59:09Z,False,46020110,aemtablet13,4207,5,1,Igual,"Les alcanza justo, sin grandes dificultades",Sí,9,,Publica,,,NA,,,NA,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,No,NA,NA,NA,Selected,NA,NA,NA,,Médicos de farmacias/genericos,,8,8,1,4,7,9,Muy satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,10,8,9,9,6,8,7,No,NA,,10,No hubo apagones,No,NA,,9,3,No,NA,,7,7,2,Si,No,3,5,No,NA,,5,9,8,8,8,8,No cuenta con unidades deportivas,6,No cuenta con centros comunitarios,3,9,Nunca,Mucho,Mucho,Mucho,chamixal,NA,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Calles y pavimentación,,Transporte publico,,Nada,No,,,Muy alta,Gobierno Federal,9,8,3,7,Sí,No,Sí,Sí,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,30,30 a 44 anos,Hogar,Preparatoria terminada,No,NA,,"$0.00 a $2,186.87",,valle verde,No
2023-11-16T11:25:19Z,2023-11-16T11:34:46Z,False,46020116,aemtablet4,4207,5,7,Empeorado algo,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,No,No,No,No,Sí,No,Sí,Sí,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,7,5,7,7,3,8,Satisfecho,Algo satisfecho,Satisfecho,Satisfecho,Algo satisfecho,Satisfecho,8,8,8,8,8,8,7,No,NA,,10,No hubo apagones,No,NA,,9,3,No,NA,,7,5,7,No,NA,,5,No,NA,,8,5,5,1,1,4,6,No cuenta con bibliotecas,No cuenta con centros comunitarios,5,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,la x,1,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Inseguridad/Violencia,,Drogadiccion,,Algo,No,,,Media,Gobierno Municipal,7,5,7,9,Sí,Sí,Sí,Sí,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,57,45 a 59 anos,Empleado empresa privada,Secundaria terminada,No,NA,,"$2,186.88 a $4,373.74",,valle verde,Si
2023-11-16T11:54:20Z,2023-11-16T12:03:33Z,False,46020117,aemtablet4,4207,5,7,Empeorado algo,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,9,7,7,6,8,8,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Muy satisfecho,7,8,8,9,10,10,7,No,NA,,10,No hubo apagones,No,NA,,9,3,No,NA,,6,1,1,No,NA,,1,No,NA,,8,8,2,1,1,3,5,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,la x,NA,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,,NA,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Poco,Inseguridad/Violencia,,Drogadiccion,,Algo,No,,,Media,Gobierno Municipal,7,7,6,7,Sí,Sí,Sí,Sí,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,68,60 anos o más,Jubilado/Pensionado,Secundaria terminada,Si,"$2,186.88 a $4,373.74",,"$4,373.75 a $6,560.61",,valle verde,Si
2023-11-16T11:00:12Z,2023-11-16T11:10:04Z,False,46020118,aemtablet4,4207,5,7,Igual,No les alcanza y tienen dificultades,Sí,,,NA,10,,Publica,No hay ninguna persona en educacion superior,,Publica,Sí,Sí,Sí,Sí,No,Sí,No,No,Sí,No,No,No,No,No,Sí,NA,NA,NA,Selected,NA,NA,NA,,Médicos de farmacias/genericos,,9,10,10,9,8,9,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,10,10,9,9,8,8,7,No,NA,,8,No hubo apagones,No,NA,,7,1,No,NA,,9,5,6,No,NA,,7,No,NA,,8,10,7,3,3,1,8,No cuenta con bibliotecas,8,8,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Algo,Algo,la x,1,Sí,NA,1,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Drogadiccion,,Inseguridad/Violencia,,Nada,No,,,Media,La misma ciudadanía,10,10,7,7,No,Sí,No,Sí,Llantas tiradas,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,27,18 a 29 anos,Empleado empresa privada,Universidad incompleta,No,NA,,"$2,186.88 a $4,373.74",,valle verde,Si
2023-11-16T11:10:49Z,2023-11-16T11:23:54Z,False,46020119,aemtablet4,4207,5,7,Igual,No les alcanza y tienen dificultades,Sí,No hay ninguna persona en nivel basico,,NA,9,,Publica,6,,Publica,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,Sí,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,Médicos de farmacias/genericos,,10,9,10,9,9,10,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Muy satisfecho,10,10,9,10,10,10,7,No,NA,,2,Al menos una a la semana,Si,Si,1,8,3,No,NA,,6,6,8,No,NA,,7,No,NA,,8,5,3,1,6,7,8,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,No hay espacios para personas con discapacidad en el area,Algunas veces,Mucho,Mucho,Mucho,la puerta,2,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Corrupcion,,Nada,No,,,Media,Ninguna,9,8,8,9,No,Sí,Sí,Sí,Basureros/tiraderos clandestinos (en casas/terrenos),,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,25,18 a 29 anos,Estudiante que trabaja,Universidad terminada,No,NA,,"$2,186.88 a $4,373.74",,valle verde,Si
2023-11-16T11:37:08Z,2023-11-16T11:52:37Z,False,46020120,aemtablet4,4207,5,7,Igual,No les alcanza y tienen dificultades,Sí,8,,Privada,No hay ninguna persona en educacion media,,NA,10,,Privada,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,No,Sí,NA,NA,NA,Selected,NA,NA,NA,,Médicos de farmacias/genericos,,9,9,8,8,9,8,Muy satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,7,8,5,9,10,10,7,No,NA,,10,No hubo apagones,No,NA,,9,2,No,NA,,5,3,8,No,NA,,6,No,NA,,8,8,7,3,3,3,6,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,No hay espacios para personas con discapacidad en el area,Pocas veces,Bastante,Bastante,Bastante,los indomables,1,No,NA,NA,NA,Si,NA,NA,NA,Selected,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Inseguridad/Violencia,,Drogadiccion,,Nada,No,,,Alta,Ninguna,8,8,7,8,Sí,No,Sí,Sí,Terrenos baldios,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,56,45 a 59 anos,Desempleado,Secundaria incompleta,No,NA,,"$2,186.88 a $4,373.74",,valle verde,Si
2023-11-16T11:01:04Z,2023-11-16T11:14:54Z,False,46020135,aemtablet6,4207,5,9,Empeorado algo,"Les alcanza justo, sin grandes dificultades",Sí,9,,Publica,,,NA,,,NA,Sí,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,8,5,7,8,5,8,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,10,9,9,9,10,9,7,No,NA,,7,Casi todos los dias,Si,Si,8,10,3,Si,Si,8,7,8,9,No,NA,,5,No,NA,,7,7,8,7,10,8,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,1,Muchas veces,Algo,Poco,Poco,ls x,1,Sí,1,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,Selected,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Drogadiccion,,Corrupcion,,Nada,No,,,Muy alta,Ninguna,5,6,5,7,No,Sí,No,No,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,35,30 a 44 anos,Hogar,Carrera técnica terminada,No,NA,,"$2,186.88 a $4,373.74",,vslle verde,Si
2023-11-16T11:26:26Z,2023-11-16T11:42:09Z,False,46020137,aemtablet6,3451,5,9,Empeorado algo,"Les alcanza justo, sin grandes dificultades",No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,No,Sí,NA,NA,NA,NA,NA,Selected,NA,,Médicos de farmacias/genericos,,9,8,7,7,7,9,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,Muy satisfecho,9,8,8,9,10,6,7,No,NA,,7,Casi todos los dias,Si,Si,9,10,3,Si,Si,8,6,7,7,No,NA,,6,No,NA,,8,8,3,5,4,2,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,No hay espacios para personas con discapacidad en el area,Nunca,Poco,Algo,Algo,los indomsbles,2,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Poco,Inseguridad/Violencia,,Drogadiccion,,Nada,No,,,Media,Gobierno Federal,6,5,5,9,No,Sí,No,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,55,45 a 59 anos,Empleado empresa privada,Carrera técnica incompleta,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,vslle verde,Si
2023-11-16T11:43:33Z,2023-11-16T11:55:11Z,False,46020140,aemtablet6,3451,5,9,Igual,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,Sí,No,Sí,No,No,No,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,7,7,9,8,9,10,Muy satisfecho,Satisfecho,Satisfecho,Muy satisfecho,Muy satisfecho,Satisfecho,10,10,10,10,9,8,7,Si,Si,7,9,Al menos una a la semana,No,NA,,9,3,No,NA,,6,8,7,No,NA,,6,No,NA,,8,6,5,2,6,3,7,7,No cuenta con centros comunitarios,6,No hay espacios para personas con discapacidad en el area,Algunas veces,Poco,Bastante,Bastante,monumento s jusrez,NA,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,Selected,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Inseguridad/Violencia,,Transporte publico,,Nada,No,,,Muy alta,Gobierno Federal,6,3,6,9,No,Sí,No,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,59,45 a 59 anos,Empleado empresa privada,Secundaria terminada,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,vslle verde,Si
2023-11-16T11:14:57Z,2023-11-16T11:26:22Z,False,46020141,aemtablet6,3451,5,9,Igual,No les alcanza y tienen dificultades,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,No,Sí,No,No,No,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,Médicos de farmacias/genericos,,8,7,8,7,7,9,Satisfecho,Satisfecho,Muy satisfecho,Satisfecho,Satisfecho,Satisfecho,7,6,7,8,9,6,7,No,NA,,10,No hubo apagones,No,NA,,10,3,No,NA,,7,8,7,No,NA,,7,No,NA,,7,6,5,8,4,3,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,8,No hay espacios para personas con discapacidad en el area,Algunas veces,Poco,Algo,Algo,ls cstdrsl,2,Sí,NA,1,NA,Si,NA,NA,NA,NA,NA,Selected,NA,NA,Selected,NA,NA,,NA,NA,NA,NA,NA,Selected,NA,NA,Selected,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Inseguridad/Violencia,,Inseguridad/Violencia,,Nada,No,,,Muy alta,Gobierno Federal,8,8,6,8,No,Sí,No,No,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,63,60 anos o más,Empleado empresa privada,Secundaria terminada,Si,"$0.00 a $2,186.87",,"$0.00 a $2,186.87",,vslle verde,Si
2023-11-16T11:56:35Z,2023-11-16T12:06:31Z,False,46020143,aemtablet6,3451,5,9,Mejorado mucho,Les alcanza bien y pueden ahorrar,No,,,NA,,,NA,,,NA,Sí,Sí,Sí,No,No,No,No,No,No,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,9,7,9,8,9,9,Muy satisfecho,Muy satisfecho,Muy satisfecho,Algo satisfecho,Muy insatisfecho,Muy satisfecho,10,10,9,10,10,6,7,No,NA,,10,Al menos una a la semana,Si,Si,7,10,3,No,NA,,8,2,6,No,NA,,6,No,NA,,8,6,5,3,6,4,7,No cuenta con bibliotecas,No cuenta con centros comunitarios,7,No hay espacios para personas con discapacidad en el area,Nunca,Algo,Bastante,Bastante,monumento,1,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Transporte publico,,Nada,No,,,Media,Gobierno Federal,8,7,8,8,No,No,No,No,Parques sucios/descuidados,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,70,60 anos o más,Jubilado/Pensionado,Carrera técnica terminada,Si,"$2,186.88 a $4,373.74",,"$2,186.88 a $4,373.74",,vslle verde,Si
2023-11-16T10:11:56Z,2023-11-16T10:24:53Z,False,46020153,aemtablet10,3451,5,8,Mejorado algo,Les alcanza bien y pueden ahorrar,Sí,10,,Privada,No hay ninguna persona en educacion media,,NA,No hay ninguna persona en educacion superior,,NA,Sí,No,Sí,Sí,No,No,No,No,Sí,No,No,No,No,No,Sí,NA,NA,NA,NA,Selected,NA,NA,,Servicio medico privado/particulares,,9,10,10,10,10,8,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,Muy satisfecho,10,10,8,10,10,10,7,No,NA,,9,Solo hubo un apagon,Si,Si,9,10,3,No,NA,,9,9,8,No,NA,,8,No,NA,,8,9,9,8,8,9,10,No cuenta con bibliotecas,No cuenta con centros comunitarios,9,8,Nunca,Mucho,Mucho,Mucho,la x,3,Sí,1,1,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Inseguridad/Violencia,,Transporte publico,,Mucho,No,,,Media,"Escuelas (primaria, secundaria, preparatoria)",9,8,8,10,Sí,Sí,Sí,Sí,Calles sucias/basura en calles,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,58,45 a 59 anos,Hogar,Preparatoria terminada,No,NA,,"$19,681.84 a $21,868.70",decena,valle verde,Si
2023-11-16T10:52:49Z,2023-11-16T11:03:29Z,False,46020154,aemtablet10,2338,5,8,Igual,No les alcanza y tienen dificultades,Sí,8,,Publica,7,,Privada,No hay ninguna persona en educacion superior,,NA,Sí,No,Sí,Sí,No,Sí,No,No,No,Sí,No,No,Sí,No,No,NA,NA,NA,NA,Selected,NA,NA,,Servicio medico privado/particulares,,8,8,9,9,8,10,Satisfecho,Satisfecho,Poco satisfecho,Poco satisfecho,Algo satisfecho,Satisfecho,10,3,7,10,9,7,7,Si,Si,7,7,Al menos una vez al mes,Si,Si,6,8,3,No,NA,,2,5,2,No,NA,,1,No,NA,,7,8,7,5,8,8,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,5,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,los burritos,2,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Ns/Nc,Pobreza,,Otro (especificar cual),educación,Nada,No,,,Muy alta,Gobierno Municipal,7,4,7,8,No,No,Sí,No,Otro (especifique),pavimento,Sí recordo sin apoyo visual,NA,Totalmente de acuerdo,Totalmente de acuerdo,Totalmente de acuerdo,Hombre,,44,30 a 44 anos,Cuenta propia/Autoempleador,Preparatoria terminada,No,NA,,NS/NC,semana,valle de verde,Si
2023-11-16T10:28:12Z,2023-11-16T10:38:57Z,False,46020155,aemtablet10,2338,5,8,Igual,"Les alcanza justo, sin grandes dificultades",Sí,8,,Publica,No hay ninguna persona en educacion media,,NA,No hay ninguna persona en educacion superior,,NA,Sí,Sí,Sí,Sí,No,No,No,No,Sí,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,9,8,8,10,9,7,Muy satisfecho,Algo satisfecho,Muy insatisfecho,Muy satisfecho,Muy satisfecho,Algo satisfecho,8,8,8,10,10,10,7,No,NA,,8,No hubo apagones,No,NA,,10,3,No,NA,,7,8,7,No,NA,,6,No,NA,,10,7,6,7,7,9,10,No cuenta con bibliotecas,No cuenta con centros comunitarios,6,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,su gente,2,No,NA,NA,NA,Si,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,NA,NA,NA,Selected,NA,NA,NA,Selected,NA,NA,NA,,Sí,1,Selected,NA,Selected,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Algo,Transporte publico,,Participación ciudadana en la resolución de problemas y/o exigencias de justicia,,Algo,No,,,Alta,Gobierno Estatal,7,7,8,9,No,No,No,No,Parques sucios/descuidados,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Mujer,,33,30 a 44 anos,Empleado empresa privada,Preparatoria terminada,No,NA,,"$2,186.88 a $4,373.74",semana,valle verde,Si
2023-11-16T09:58:55Z,2023-11-16T10:10:54Z,False,46020156,aemtablet10,2338,5,8,Igual,Les alcanza bien y pueden ahorrar,Sí,9,,Privada,No hay ninguna persona en educacion media,,NA,No hay ninguna persona en educacion superior,,NA,Sí,Sí,Sí,Sí,Sí,No,No,No,Sí,No,No,No,No,No,Sí,Selected,NA,NA,NA,NA,NA,NA,,IMSS,,8,8,9,8,7,7,Satisfecho,Satisfecho,Satisfecho,Satisfecho,Algo satisfecho,Satisfecho,8,8,8,9,10,10,7,No,NA,,9,Solo hubo un apagon,Si,No,6,10,3,No,NA,,10,10,10,No,NA,,7,No,NA,,10,8,8,10,10,8,No cuenta con unidades deportivas,No cuenta con bibliotecas,No cuenta con centros comunitarios,No hay banquetas en mi area,No hay espacios para personas con discapacidad en el area,Nunca,Bastante,Bastante,Bastante,la x,3,No,NA,NA,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,Selected,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,No,,NA,NA,NA,NA,NA,NA,NA,,Mucho,Pobreza,,Inseguridad/Violencia,,Poco,No,,,Media,La misma ciudadanía,9,10,7,10,Sí,No,No,Sí,Terrenos baldios,,No recodo sin apoyo visual,No recordó con apoyo visual,NA,NA,NA,Hombre,,63,60 anos o más,Jubilado/Pensionado,Preparatoria terminada,Si,"$6,560.62 a $8,747.48",decena,"$10,934.36 a $13,121.2",decena,valle verde,Si
